,MUNICIPIO,CLAVE_CT,RESPONSABLE,TURNO,NOMBRE_CT,DIRECTOR,NIVEL,MATRICULA,DOCENTE,GRUPOS,AULAS_EXISTENTES,AULAS_USO,INVERSION_TIEMPO_COMPLETO_2014,INVERSION_TIEMPO_COMPLETO_2015,INVERSION_AULAS_INTERACTIVAS_2015,INVERSION_AULAS_INTERACTIVAS_2014,INVERSION_AULAS_INTERACTIVAS_2013,INVERSION_AULAS_PROVISIONALES_2013,INVERSION_AULAS_PROVISIONALES_2014,INVERSION_AULAS_PROVISIONALES_2015,INVERSION_PEC_2013,INVERSION_PEC_2014,INVERSION_MOBILIARIO,INVERSION_EXCELENCIA_2014,INVERSION_PES_2013,INVERSION_PES_2014,INVERSION_CONIBA_2013,INVERSION_ESCUELA_DIGNA_2013,INVERSION_FONDEN_2013,INVERSION_PROGRAMA_SANA_2013,INVERSION_CONIBA_2014,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2014,INVERSION_ESCUELA_DIGNA_2014,INVERSION_FAEB_2014,INVERSION_FONDEN_2014,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2014_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2014,INVERSION_PROGRAMA_SANA_2014,INVERSION_PROGRAMA_CONIBA_2015,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2015_(RECURSO_2014),INVERSION_PROGRAMA_ESCUELA_DIGNA_2015,INVERSION_FAEB_2015,INVERSION_FONDEN_2015,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2015_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2015_(RECURSO_2014),INVERSION_PROGRAMA_SANA_2015,OTROS_PROGRAMAS,BENEFICIARIOS_ALIMENTOS_DIF_2014_digit,BENEFICIARIOS_ALIMENTOS_DIF_2014_alimento,AULAS_INTERACTIVAS_OBSERVACION_instalado,AULAS_INTERACTIVAS_OBSERVACION_en_proceso,AULAS_PROVISIONALES_OBSERVACION_aulas,AULAS_PROVISIONALES_OBSERVACION_sustituir_uso_educ,AULAS_PROVISIONALES_OBSERVACION_otro_uso,AULAS_PROVISIONALES_OBSERVACION_sust_2013,AULAS_PROVISIONALES_OBSERVACION_sust_2014,AULAS_PROVISIONALES_OBSERVACION_sust_2015,CONECTIVIDAD_mbs,OBSERVACION_PEC2013_processed,OBSERVACION_PEC2014_processed,OBSERVACION_MOBILIARIO_PIEZAS_processed,OBSERVACION_MOBILIARIO_ALUMNOS_processed,OBSERVACION_MOBILIARIO_MATRICULA_processed,NOM_TURNO,DOMICILIO,LOCALIDAD_INEGI,NOMBRE_LOCALIDAD,COLONIA,NOMBRE_COLONIA,MUNICIPIO_CLAVE_INEGI,NOMBRE_MUNICIPIO,SOSTENIMIENTO,PROGRAMA,DESERCIiN_INTRACURRICULAR,REPROBACIiN,REPROBACIiN__CON_REGULARIZADOS,EFICIENCIA_TERMINAL,HOMBRES_1!,MUJERES_1!,TOTAL_1!,HOMBRES_2!,MUJERES_2!,TOTAL_2!,HOMBRES_3!,MUJERES_3!,TOTAL_3!,HOMBRES_4!,MUJERES_4!,TOTAL_4!,HOMBRES_5!,MUJERES_5!,TOTAL_5!,HOMBRES_6!,MUJERES_6!,TOTAL_6!,HOMBRES_TOTAL,MUJERES_TOTAL,MATRICULA_TOTAL,DOCENTES,GRUPOS_genero,DOCENETE_EDUCACION_FISICA,DOCENTE_ACTIVIDADES_ARTISTICAS,DOCENTE_ACTIVIDADES_TECNONOLOGICAS,DOCENTE_DE_IDIOMAS,PERSONAL_DE_ADMINISTRATIVO_Y_SERVICIOS,DIRECTOR_CON_GRUPO,DIRECTOR_SIN_GRUPO,TOTAL_DE_PERSONAL,CLAVE_DE_LA_ESCUELA,ALUMNOS_PROGRAMADOS_PRUEBA,PORCENTAJE_DE_EVALUADOS_LENGUAJE_Y_COMUNICACIAN,PORCENTAJE_DE_EVALUADOS_MATEMATICAS,LA_PRUEBA_ES_REPRESENTATIVA_LEGUAJE_Y_COMUNICACIAN,LA_PRUEBA_ES_REPRESENTATIVA__MATEMATICAS,INFORMACION_POCO_CONFIABLE_LENGUAJE_Y_COMUNICACIAN,INFORMACION_POCO_CONFIABLE_MATEMATICAS,NIVEL_I_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_II_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_III_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_IV_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_PREDOMINANTE_LENGUAJE_Y_COMUNICACIAN,NIVEL_I_MATEMATICAS_(%),NIVEL_II_MATEMATICAS_(%),NIVEL_III_MATEMATICAS_(%),NIVEL_IV_MATEMATICAS_(%),NIVEL_PREDOMINANTE_MATEMATICAS
4168,TUXPAN,14EPR1314F,L,VESPERTINO,ATANASIO_JARERO_VILLAGOMEZ,ABUNDIO_DIAZ_GOMEZ,PRIMARIA,68,6,6,6,6,,,,,,,,,80000.0,69000.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,FRIO,,,,,,,,,2.0,0.0,0.0,,,,VESPERTINO,ANGEL_CENICEROS,1,TUXPAN,0,0,108,TUXPAN,ESTATAL,GENERAL,0.0,1.35,,60.0,10,6,16,3,5,8,8,8,16,8,4,12,3,10,13,7,8,15,39,41,80,3,3,0,0,0,0,1,0,1,5,14EPR1314F,8,100.0,100.0,SI,SI,NO,NO,75.0,25.0,,,I,62.5,37.5,,,I
4169,TUXPAN,14EPR0810Y,R,MATUTINO,RAMON_CORONA,LEONARDO_ORTEGA_ORTEGA,PRIMARIA,386,12,12,12,12,,,,,,,,,70000.0,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,CALIENTE,,,,,,,,,2.0,0.0,0.0,,,,MATUTINO,AQUILES_SERDAN_220,1,TUXPAN,0,0,108,TUXPAN,ESTATAL,GENERAL,3.44,0.0,,100.0,32,40,72,40,30,70,34,27,61,34,25,59,32,19,51,43,26,69,215,167,382,12,12,1,0,0,0,1,0,1,15,14EPR0810Y,35,91.4,85.7,SI,SI,NO,NO,56.3,21.9,18.8,3.1,I,70.0,20.0,6.7,3.3,I
4170,TUXPAN,14EPR1312H,L,VESPERTINO,RAMON_CORONA,RIGOBERTO_CAMPOS_MARTINEZ,PRIMARIA,173,6,6,6,6,,,,,,,,,70000.0,72300.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,CALIENTE,,,,,,,,,2.0,0.0,0.0,,,,VESPERTINO,AQUILES_SERDAN_220,1,TUXPAN,0,0,108,TUXPAN,ESTATAL,GENERAL,12.23,1.82,,100.0,20,9,29,19,15,34,16,11,27,13,10,23,17,12,29,13,9,22,98,66,164,6,6,1,0,0,0,1,1,0,8,14EPR1312H,22,68.2,77.3,SI,SI,NO,NO,80.0,20.0,,,I,94.1,5.9,,,I
4171,TUXPAN,14DPR3769T,R,VESPERTINO,MARIA_LORENZA_GUDINO_DE_LA_CRUZ,MANUEL_MONTES_PATRICIO,PRIMARIA,156,6,6,8,6,,,,,,,,,,69900.0,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,CALIENTE,,,,,,,,,2.0,,0.0,,,,VESPERTINO,MATAMOROS_68,1,TUXPAN,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,9,8,17,5,11,16,17,11,28,9,12,21,16,13,29,16,15,31,72,70,142,7,7,1,0,0,0,2,0,1,11,14DPR3769T,24,100.0,95.8,SI,SI,NO,NO,33.3,54.2,12.5,,II,56.5,21.7,13.0,8.7,I
4172,TUXPAN,14DES0047N,R,MATUTINO,ROSARIO_CASTELLANOS,ARTURO_HERNANDEZ_VIESCA,SECUNDARIA,461,19,11,11,11,,,,,,,,,,,,,,,,,,,,,999994.64,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,PIRUL_1,1,TUXPAN,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,2.47,1.06,0.85,92.49,82,85,167,67,75,142,92,86,178,0,0,0,0,0,0,0,0,0,241,246,487,19,11,1,2,2,0,12,0,1,32,14DES0047N,70,92.9,95.7,SI,SI,NO,NO,35.4,36.9,23.1,4.6,II,86.6,10.4,3.0,,I
4173,TUXPAN,14DPR2485G,R,MATUTINO,CLAUDIO_CORTES_CASTRO,MARIA_LETICIA_FIGUEROA_CARBAJAL,PRIMARIA,338,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,PROLONGACION_AVENIDA_BENITO_JUAREZ,1,TUXPAN,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,3.76,2.1,,82.35,30,40,70,30,44,74,29,21,50,27,28,55,24,33,57,28,24,52,168,190,358,12,12,1,0,0,0,2,0,1,16,14DPR2485G,35,100.0,97.1,SI,SI,NO,NO,42.9,28.6,25.7,2.9,I,58.8,17.6,11.8,11.8,I
4174,TUXPAN,14DPR3037H,L,VESPERTINO,FRANCISCO_VILLA,MARIA_LETICIA_FIGUEROA_CARBAJAL,PRIMARIA,145,5,6,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,FRIO,,,,,,,,,2.0,,,,,,VESPERTINO,PROLONGACION_AVENIDA_BENITO_JUAREZ,1,TUXPAN,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,0.0,4.0,,100.0,12,9,21,15,10,25,18,15,33,13,10,23,18,15,33,12,12,24,88,71,159,6,6,2,0,0,0,0,0,1,9,14DPR3037H,15,86.7,86.7,SI,SI,NO,NO,84.6,15.4,,,I,92.3,7.7,,,I
4175,TUXPAN,14DPR1411I,R,MATUTINO,18_DE_MARZO,HECTOR_VILLA_AGUIRRE,PRIMARIA,19,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,FRANCISCO_VILLA_10,10,LAS_CANOAS,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,5.26,0.0,,50.0,1,1,2,0,1,1,1,6,7,0,2,2,2,0,2,2,2,4,6,12,18,1,1,0,0,0,0,0,1,0,1,14DPR1411I,2,100.0,100.0,SI,SI,NO,NO,,100.0,,,II,,50.0,50.0,,II
4176,TUXPAN,14EES0047M,R,VESPERTINO,ADOLFO_LOPEZ_MATEOS,MA_ANABEL_DE_DIOS_BARAJAS,SECUNDARIA,73,10,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VESPERTINO,EMILIANO_ZAPATA,22,LA_HIGUERA,0,0,108,TUXPAN,ESTATAL,GENERAL,2.9,0.0,0.0,85.19,9,13,22,12,12,24,10,13,23,0,0,0,0,0,0,0,0,0,31,38,69,10,4,1,1,1,0,4,1,0,14,14EES0047M,24,87.5,91.7,SI,SI,NO,NO,47.6,33.3,19.0,,I,81.8,13.6,4.5,,I
4177,TUXPAN,14DPR1200E,R,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,MANUEL_SILVA_VICTORINO,PRIMARIA,12,1,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,CALIENTE,,,,,,,,,2.0,,,,,,MATUTINO,LAZARO_CARDENAS_15,29,LOS_MAZOS,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,0,3,3,1,1,2,1,1,2,2,1,3,0,0,0,0,1,1,4,7,11,1,1,0,0,0,0,0,1,0,1,14DPR1200E,5,60.0,100.0,SI,SI,NO,NO,66.7,,33.3,,I,80.0,,20.0,,I
4178,TUXPAN,14EPR0813V,R,MATUTINO,AMPARO_CAMACHO,TRANQUILINO_FLORIAN_CRUZ,PRIMARIA,54,3,6,6,3,,258708.3,,,,,,,,,,84027.15,,,,,,,,,,,,,,,,,,,,,494802.35,,,35.0,FRIO,,,,,,,,,,,,,,,MATUTINO,HIDALGO,41,PLATANAR,0,0,108,TUXPAN,ESTATAL,GENERAL,0.0,0.0,,100.0,5,6,11,4,4,8,6,5,11,9,5,14,2,6,8,3,1,4,29,27,56,3,3,0,0,0,0,0,1,0,3,14EPR0813V,9,100.0,100.0,SI,SI,NO,NO,77.8,,22.2,,I,55.6,44.4,,,I
4179,TUXPAN,14DTV0267E,R,MATUTINO,16_DE_SEPTIEMBRE,ANDREA_JIMENEZ_GAYTAN,SECUNDARIA,58,3,3,3,3,,,,,,,,,,69000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,,,MATUTINO,16_DE_SEPTIEMBRE_1,46,SAN_JUAN_ESPANATICA,0,0,108,TUXPAN,FEDERALIZADO,TELESECUNDARIA,1.45,0.0,0.0,100.0,11,15,26,9,16,25,9,11,20,0,0,0,0,0,0,0,0,0,29,42,71,3,3,0,0,0,0,2,1,0,5,14DTV0267E,23,100.0,100.0,SI,SI,NO,NO,52.2,26.1,21.7,,I,78.3,21.7,,,I
4180,TUXPAN,14DPR0132R,R,MATUTINO,NIAAOS_HEROES,MARTHA_MARIA_GONZALEZ_MONTES,PRIMARIA,14,2,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478166.04,,,,,6.0,FRIO,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,32,RANCHO_NIAO,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,1,3,4,2,2,4,0,1,1,1,1,2,1,3,4,1,2,3,6,12,18,2,2,0,0,0,0,0,1,0,2,14DPR0132R,2,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,50.0,50.0,,,I
4181,TUXPAN,14DPR1197H,R,MATUTINO,NIAAOS_HEROES,SANTIAGO_PAYEN_OLVERA_LOPEZ,PRIMARIA,159,6,6,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,CALIENTE,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,22,LA_HIGUERA,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,2.76,0.0,,95.83,13,18,31,10,11,21,19,9,28,16,7,23,12,15,27,14,12,26,84,72,156,6,6,0,0,0,0,1,1,0,7,14DPR1197H,23,82.6,78.3,SI,SI,NO,NO,78.9,21.1,,,I,94.4,5.6,,,I
4182,TUXPAN,14DPR3805H,L,VESPERTINO,EMILIANO_ZAPATA,ILDEFONSO_LOPEZ_HUESO,PRIMARIA,15,2,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VESPERTINO,CONOCIDO,22,LA_HIGUERA,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,7.14,0.0,,33.33,0,0,0,1,0,1,2,1,3,1,2,3,0,0,0,2,1,3,6,4,10,1,1,0,0,0,0,0,1,0,1,14DPR3805H,3,66.7,66.7,SI,SI,NO,NO,100.0,,,,I,100.0,,,,I
4183,TUXPAN,14DPR2436Y,R,MATUTINO,LAZARO_CARDENAS_DEL_RIO,EMMANUEL_ROMERO_RODRIGUEZ,PRIMARIA,36,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,66,EL_NUEVO_POBLADO,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,5.13,0.0,,100.0,4,1,5,4,4,8,2,3,5,4,4,8,4,5,9,1,3,4,19,20,39,2,2,0,0,0,0,0,1,0,2,14DPR2436Y,5,60.0,80.0,SI,SI,NO,NO,66.7,33.3,,,I,75.0,,25.0,,I
4184,TUXPAN,14DPR2524S,R,MATUTINO,RAFAEL_RAMIREZ,MARIA_GUADALUPE_GONZALEZ_ESPINOZA,PRIMARIA,27,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,FRIO,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,24,LOS_LAURELES,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,0.0,7.69,,71.43,5,2,7,3,2,5,3,2,5,1,1,2,0,2,2,3,3,6,15,12,27,2,2,0,0,0,0,0,1,0,2,14DPR2524S,5,80.0,80.0,SI,SI,NO,NO,75.0,25.0,,,I,75.0,,25.0,,I
4185,TUXPAN,14DPR2537W,R,MATUTINO,JOSE_VASCONCELOS,MARIA_DEL_SAGRARIO_HUERTA_FLORES,PRIMARIA,5,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,CALIENTE,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,37,PASO_DE_SAN_JUAN,0,0,108,TUXPAN,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,1,2,3,0,1,1,1,1,2,0,1,1,0,0,0,0,2,2,2,7,9,1,1,0,0,0,0,0,1,0,1,14DPR2537W,2,100.0,100.0,SI,SI,NO,NO,50.0,50.0,,,I,50.0,50.0,,,I
4186,TUXPAN,14DTV0147S,R,MATUTINO,ESTEBAN_LOERA,FABIOLA_JUDITH_CHAVEZ_BUENROSTRO,SECUNDARIA,26,2,3,3,3,,,,,,,,,80000.0,,,79551.64,,,,,,,,,,,,,,,,,,,,,416150.0,,,,,,,,,,,,,2.0,0.0,,,,,MATUTINO,CONOCIDO,29,LOS_MAZOS,0,0,108,TUXPAN,FEDERALIZADO,TELESECUNDARIA,0.0,0.0,0.0,100.0,3,3,6,5,2,7,2,5,7,0,0,0,0,0,0,0,0,0,10,10,20,2,3,0,0,0,0,0,1,0,2,14DTV0147S,12,100.0,100.0,SI,SI,NO,NO,50.0,33.3,16.7,,I,50.0,25.0,16.7,8.3,I
4187,TUXPAN,14DTV0206R,R,MATUTINO,EXPROPIACION_PETROLERA,ALEJANDRO_AGUIRRE_RADILLO,SECUNDARIA,15,2,3,3,3,,,,,,,,,80000.0,69000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,MATUTINO,CONOCIDO,41,PLATANAR,0,0,108,TUXPAN,FEDERALIZADO,TELESECUNDARIA,12.5,0.0,0.0,90.91,5,5,10,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,7,8,15,2,3,0,0,0,0,0,1,0,2,14DTV0206R,10,100.0,100.0,SI,SI,NO,NO,,50.0,40.0,10.0,II,60.0,30.0,,10.0,I
4188,TUXPAN,14DTV0291E,R,MATUTINO,AGUSTIN_YAAAEZ,MARTHA_ELENA_LOPEZ_CASTELLANOS,SECUNDARIA,52,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624297.64,,,,,,,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,5,ATENQUIQUE,0,0,108,TUXPAN,FEDERALIZADO,TELESECUNDARIA,0.0,0.0,0.0,95.0,14,8,22,7,11,18,11,8,19,0,0,0,0,0,0,0,0,0,32,27,59,3,3,0,0,0,0,1,0,1,5,14DTV0291E,19,100.0,100.0,SI,SI,NO,NO,15.8,63.2,21.1,,II,31.6,21.1,21.1,26.3,I
4189,TUXPAN,14EST0006E,R,VESPERTINO,TECNICA_6,ENRIQUE_MEZA_CORONA,SECUNDARIA,57,8,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,VESPERTINO,CONOCIDO,59,VEINTIUNO_DE_NOVIEMBRE,0,0,108,TUXPAN,ESTATAL,TECNICA,0.0,0.0,0.0,100.0,5,9,14,8,10,18,10,13,23,0,0,0,0,0,0,0,0,0,23,32,55,8,3,1,0,3,0,2,0,1,11,14EST0006E,18,83.3,83.3,SI,SI,NO,SI,13.3,46.7,33.3,6.7,II,6.7,53.3,26.7,13.3,II
4190,ZAPOTILTIC,14EPR0338I,L,VESPERTINO,AGUSTIN_YAAAEZ,JOSE_LUIS_ARELLANO_ANDRADE,PRIMARIA,66,5,6,12,5,,,,,,,,,70000.0,53000.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,CALIENTE,,,,,,,,,4.0,0.0,0.0,,,,VESPERTINO,BUGAMBILIAS,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,ESTATAL,GENERAL,0.0,0.0,,90.0,0,0,0,5,5,10,5,2,7,7,2,9,6,7,13,5,10,15,28,26,54,5,5,1,0,0,0,0,1,0,6,14EPR0338I,9,88.9,77.8,SI,SI,NO,NO,62.5,25.0,12.5,,I,71.4,14.3,14.3,,I
4191,ZAPOTILTIC,14DES0028Z,L,VESPERTINO,NEZAHUALCOYOTL,GERMAN_CARDENAS_CERVANTES,SECUNDARIA,243,25,7,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,VESPERTINO,BUGAMBILIAS_1,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,FEDERALIZADO,GENERAL,4.96,6.96,6.09,82.0,40,40,80,33,39,72,31,30,61,0,0,0,0,0,0,0,0,0,104,109,213,25,7,1,3,3,0,4,0,2,31,14DES0028Z,70,84.3,82.9,SI,SI,NO,NO,22.0,49.2,18.6,10.2,II,60.3,22.4,12.1,5.2,I
4192,ZAPOTILTIC,14EPR1315E,R,MATUTINO,GUSTAVO_DIAZ_ORDAZ,EVA_LUZ_CEBALLOS_MARTINEZ,PRIMARIA,373,12,12,12,12,,,,,,,,,70000.0,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,CALIENTE,,,,,,,,,4.0,0.0,0.0,,,,MATUTINO,FRANCISCO_I_MADERO_188,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,ESTATAL,GENERAL,1.82,1.06,,82.86,31,24,55,35,31,66,38,38,76,35,33,68,34,35,69,32,35,67,205,196,401,12,12,1,0,0,0,1,0,1,15,14EPR1315E,35,100.0,100.0,SI,SI,SI,SI,22.9,54.3,14.3,8.6,II,42.9,17.1,25.7,14.3,I
4193,ZAPOTILTIC,14EPR1488W,L,VESPERTINO,JUSTO_SIERRA,SANTOS_PALOMINO_TIRADO,PRIMARIA,85,6,6,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,CALIENTE,,,,,,,,,4.0,,,,,,VESPERTINO,FRANCISCO_I_MADERO_188,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,ESTATAL,GENERAL,2.3,1.18,,75.0,16,8,24,7,8,15,12,4,16,10,12,22,7,4,11,11,6,17,63,42,105,6,6,1,0,0,0,1,1,0,8,14EPR1488W,13,76.9,92.3,SI,SI,NO,NO,60.0,30.0,10.0,,I,41.7,33.3,25.0,,I
4194,ZAPOTILTIC,14DES0097V,R,MATUTINO,JOSE_CLEMENTE_OROZCO,JOSE_DE_JESUS_CASTOLO_MUNGUIA,SECUNDARIA,271,18,9,9,9,,,,,,,,,,87300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,,,,MATUTINO,GUADALUPE_VICTORIA_35,1,ZAPOTILTIC,6016,HUESCALAPA,121,ZAPOTILTIC,FEDERALIZADO,GENERAL,2.79,3.18,2.55,81.9,53,54,107,60,59,119,39,59,98,0,0,0,0,0,0,0,0,0,152,172,324,16,9,1,1,2,0,6,0,2,24,14DES0097V,70,100.0,98.6,SI,SI,NO,SI,45.7,44.3,7.1,2.9,I,87.0,10.1,2.9,,I
4195,ZAPOTILTIC,14DPR0283X,R,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,MARIA_GUADALUPE_SOLORZANO_ALVARADO,PRIMARIA,215,8,8,8,8,,,,,,,,,60000.0,51500.0,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,CALIENTE,,,,,,,,,10.0,0.0,0.0,,,,MATUTINO,CHIMALPOPOCA_17,1,ZAPOTILTIC,9006,LAZARO_CARDENAS,121,ZAPOTILTIC,FEDERALIZADO,GENERAL,1.79,5.02,,87.5,16,25,41,16,15,31,14,14,28,26,16,42,14,13,27,14,16,30,100,99,199,8,8,1,0,0,0,1,0,1,11,14DPR0283X,35,91.4,85.7,SI,SI,NO,NO,62.5,28.1,9.4,,I,73.3,13.3,10.0,3.3,I
4196,ZAPOTILTIC,14DPR3147N,L,VESPERTINO,JOSE_VASCONCELOS,AGUSTIN_CORTES_AVALOS,PRIMARIA,110,6,6,8,6,,,,,,,,,80000.0,69000.0,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,79.0,CALIENTE,,,,,,,,,10.0,0.0,0.0,,,,VESPERTINO,CHIMALPOPOCA_17,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,FEDERALIZADO,GENERAL,0.0,8.6,,88.24,7,11,18,17,12,29,12,12,24,11,11,22,18,13,31,12,13,25,77,72,149,6,6,1,0,0,0,0,0,1,8,14DPR3147N,16,81.3,87.5,SI,SI,NO,NO,53.8,30.8,15.4,,I,71.4,7.1,21.4,,I
4197,ZAPOTILTIC,14DPR2276A,L,VESPERTINO,GUADALUPE_VICTORIA,ADRIAN_BARAJAS_MURGUIA,PRIMARIA,163,8,8,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,CALIENTE,,,,,,,,,4.0,,,,,,VESPERTINO,LOPEZ_COTILLA_2,1,ZAPOTILTIC,6016,HUESCALAPA,121,ZAPOTILTIC,FEDERALIZADO,GENERAL,0.0,0.0,,67.5,9,13,22,14,21,35,20,21,41,21,16,37,10,17,27,12,7,19,86,95,181,7,7,1,0,0,0,1,0,1,10,14DPR2276A,26,65.4,73.1,SI,SI,SI,SI,76.5,23.5,,,I,78.9,10.5,5.3,5.3,I
4198,ZAPOTILTIC,14EPR0864B,R,MATUTINO,20_DE_NOVIEMBRE,JOSE_LUIS_ARELLANO_ANDRADE,PRIMARIA,83,3,6,5,3,,,,,,,,,98000.0,59000.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,CALIENTE,,,,,,,,,2.0,0.0,0.0,,,,MATUTINO,AVENIDA_20_DE_NOVIEMBRE_5,10,EL_COAHUAYOTE,0,0,121,ZAPOTILTIC,ESTATAL,GENERAL,1.25,3.8,,62.5,11,15,26,7,11,18,5,3,8,4,7,11,5,10,15,8,5,13,40,51,91,4,4,0,0,0,0,0,1,0,4,14EPR0864B,9,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,77.8,22.2,,,I
4199,ZAPOTILTIC,14DTV0294B,R,MATUTINO,LAZARO_CARDENAS,ELIDIA_MONTAAAO_RODRIGUEZ,SECUNDARIA,37,3,3,3,3,,,,,,,,,90000.0,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,MATUTINO,CALLE_5_1,10,EL_COAHUAYOTE,0,0,121,ZAPOTILTIC,FEDERALIZADO,TELESECUNDARIA,7.69,0.0,0.0,86.67,8,3,11,4,11,15,3,5,8,0,0,0,0,0,0,0,0,0,15,19,34,3,3,0,0,0,0,0,1,0,3,14DTV0294B,14,78.6,78.6,SI,SI,NO,NO,18.2,72.7,,9.1,II,36.4,27.3,18.2,18.2,I
4200,ZAPOTILTIC,14EPR0866Z,R,MATUTINO,5_DE_FEBRERO,NARCISO_NEGRETE_CAMPOS,PRIMARIA,38,3,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,CALIENTE,,,,,,,,,,,,,,,MATUTINO,LAZARO_CARDENAS_25,13,FERRERIA_DE_PROVIDENCIA,0,0,121,ZAPOTILTIC,ESTATAL,GENERAL,0.0,0.0,,100.0,2,10,12,4,8,12,6,4,10,3,2,5,1,2,3,2,2,4,18,28,46,3,3,0,0,0,0,0,1,0,3,14EPR0866Z,10,80.0,90.0,SI,SI,NO,NO,87.5,,12.5,,I,44.4,33.3,22.2,,I
